source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km
HOA_FDE_All_Final,e2077,2000-12-01 00:00:00,2000,Kenya,Horn of Africa,Kenyan Territorial Waters in Indian Ocean,-3.742465,41.221374,Region,Kenyan Government,Trawling fishermen and operators,0,1,1,0,0,0,1,0.0,1,0,0,0,0,0,0,1,,The Kenyan government banned trawling in its Indian Ocean territorial waters due to concerns over effects on the ocean's ecosystem,,0.0,,2000-12-01,41.221374,-4.0,42.0,28.056324005126953,2.0,91.00462162452438
HOA_FDE_All_Final,e2084,2001-06-01 00:00:00,2001,Kenya,Horn of Africa,Remba Island,-0.455217,33.934423,Town,Ugandan security personnel; Kenyan Security Personnel,Pirates,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,,The Ugandan security personnel were stationed on Remba Island (Kenya) after the Kenyan Security personnel asked for their support in combating piracy and ensuring the security of Kenyan and Ugandan fishermen that fish in the waters of the Mfangano division.,,0.0,,2001-06-01,33.934423,-4.0,40.0,27.19345474243164,8.0,780.6588695751399
HOA_FDE_All_Final,e2085,2001-11-10 00:00:00,2001,Kenya,Horn of Africa,"Kenya, specifically Lake Victoria and Indian Ocean territorial waters",-0.149888,34.676443,Country,"The Kenyan Government, including the Director of Fisheries,  Nancy Gitonga, and the Agriculture Minister, Dr Bonaya Gondana",Kenyan fishermen,0,1,0,1,0,0,1,0.0,1,0,0,0,0,0,0,1,,"In an effort to save dwindling fish stocks, the Kenyan government announced new rules for their fisheries. Fishing has been banned at 100 beaches in Busia, Bondo, Kisumu, Nyando, Rachuonyo, Homa Bay, Suba, and Migori. The banned beaches have been gazetted  as breeding zones. Harvesting Ome (or fingerlings) in Lake Victoria has been limited to eight months a year, banned between April 1 and July 31 every year. The government also prohibited possession, trading, or use of drift netting, cast netting, water splashing, fish herding, mono-filament nets, harpoons, and spear-guns. Trawling in Kenya's territorial waters of the Indian Ocean has been prohibited between November 1 and March 1 every year. Trawling nets must now be fitted with approved ""turtle excluder devices"" ",,0.0,,2001-11-01,34.676443,-4.0,40.0,27.890554428100586,6.0,730.1346134543596
HOA_FDE_All_Final,e2086,2001-01-01 00:00:00,2001,Kenya,Horn of Africa,Navaisha,-0.712914,36.432482,Town,Hundreds of Navaisha fishermen; Navaisha Fish Traders Association,Kenyan Fisheries Department,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,,"The government imposed a ban on fishing on Lake vaisha. Hundreds of fishermen and the vaisha Fish Traders Association threatened to defy the ban in late December if the government didn't lift the ban soon. They claimed the ban was no longer serving its intended purpose and they didn't understand why it was extended past the fixed time period of 6 months. In a letter to the Fisheries Department, the association threatened to bring their complaints to court to get the government to lift the ban.",,0.0,,2001-01-01,36.432482,-4.0,40.0,27.30107879638672,4.0,539.1187496113009
HOA_FDE_All_Final,e2087,2001-12-20 00:00:00,2001,Kenya,Horn of Africa,Suba,-0.539824,34.16309,District,Fishermen on Lake Victoria; Suba County Council Chairman John Kibisu,Kenyan Government,0,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,1,,"Led by the Suba County Council Chairman, the fishermen asked the Kenyan government to relax their ban (e2085) on fishing (unclear which ban they are referring to). The fishermen have promised to use the recommended net sizes if they are allowed to fish. They report that this ban has caused suffering among locals who depend on the lake. ",,0.0,,2001-12-01,34.16309,-4.0,40.0,28.77866554260254,6.0,753.9840508841062
HOA_FDE_All_Final,e2091,2002-03-17 00:00:00,2002,Kenya,Horn of Africa,Kenya's Lake Victoria territory,-0.865867,33.955864,Region,Ugandan Army,Tom Olwanda,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,2,,"The Ugandan Army crossed into Kenya and impounded a boat and 14 nets worth 58,000 shillings. The Kenyan government has been accused of not protecting fishermen from the harassment of the Ugandan security forces. ",,1.0,,2002-03-01,33.955864,-4.0,40.0,28.968517303466797,8.0,756.4470371014656
HOA_FDE_All_Final,e2093,2002-04-24 00:00:00,2002,Kenya,Horn of Africa,Port Victoria,0.099426,33.9747,Town,Residents of Port Victoria,Kenyan Government,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,,"Following an instance of harassment of Kenyan fishermen by Ugandan soldiers, in which 3 boats and 120 fishing nets were confiscated (e2092), the residents of Port Victoria town protested at the nearest police post , demanding to know why the government was failing to protect them from the Ugandan authorities. The fishermen threatened to take the boats and gear from any Ugandan fishermen they saw on the Kenyan side of the lake. ",,0.0,,2002-04-01,33.9747,-4.0,40.0,28.878467559814453,8.0,809.9076943891304
HOA_FDE_All_Final,e2094,2002-04-24 00:00:00,2002,Kenya,Horn of Africa,Kenyan Waters of Lake Victoria near Migingo Beach,-0.882022,33.937843,Region,Kenyan Fishermen,Ugandan Policemen,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,2,,"Ugandan authorities arrested 36 Kenyan fishermen that were part of a 9 boat group employed by the Midas Prisal fish Company. Some in the group were left behind in the lake. It is unknown what happened to them. The Ugandan police accused the Kenyan fishermen of ""flouting fishing regulations"" (most likely claiming they were fishing in Ugandan waters without a license), but the Kenyan fishermen (and the jourlist) insist they were on the Kenyan side of the lake. The Ugandans stole 20,500 shillings, five crates of soda, loaves of bread, and 800 kg of fish. Three Kenyan fishermen maged to overpower, disarm, and arrest the Ugandan official that had arrested them and they took him to the Bondo police station. This event was linked to ongoing harassment of Kenyan fishers by Ugandan forces.",,1.0,,2002-04-01,33.937843,-4.0,40.0,28.878467559814453,8.0,757.3974875235318
HOA_FDE_All_Final,e2097,2002-05-02 00:00:00,2002,Kenya,Horn of Africa,Kenya,-0.583384,33.957223,Country,"Ministers of Parliament, specifically Bondo MP Oburu Pdingfa and Budalangi MP Raphael Wanjala",Internal Security Assistant Minister William Ruto,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,,"The Interl Security Assistant Minister faced an uproar in the House of Parliament from angry Ministers of Parliament, particularly Bondo MP Oburu Odinga and Budalangi MP Raphael Wanjala, over the governments weak response to the ongoing harassment of Kenyan fishermen by Ugandan security forces. MPs became visibly angry when the Minister's report of the situation clearly contradicted the real severity  on the ground. MPs reported that fishing in the region had been paralyzed by  the problem, harming those who depend on the lake for their livelihood. The Minister eventually confessed that there was a dispute going on over territorial waters.",,0.0,,2002-05-01,33.957223,-4.0,40.0,28.256467819213867,8.0,771.336380811262
HOA_FDE_All_Final,e2099,2002-06-28 00:00:00,2002,Kenya,Horn of Africa,Bondo,-0.156125,34.076298,District,Bondo Policemen; Bondo District Commissioner and District Fisheries Officer,FIshermen,0,1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,2,,"46 fishermen were arrested for defying the ome ban, using prohibited nets, and fishing without a license. Illegal nets worth 875,000 shillings were burned. ",,0.0,,2002-06-01,34.076298,-4.0,40.0,26.850048065185547,6.0,784.7419255511257
HOA_FDE_All_Final,e2101,2002-07-11 00:00:00,2002,Kenya,Horn of Africa,"Kenyan waters, likely in Budalangi",0.045588,33.965666,Region,Kenyan Fishermen,Ugandan police officer,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,3,,"A Ugandan police officer was killed by Kenyan fishermen after he attacked them. There has been an issue with ongoing harassment of Kenyan fishermen by Ugandan police and military that claim the Kenyans are in Ugandan waters, then confiscate gear and/or arrest the fishers.",,0.0,,2002-07-01,33.965666,-4.0,40.0,25.910863876342773,8.0,807.3809552559079
HOA_FDE_All_Final,e2102,2002-06-23 00:00:00,2002,Kenya,Horn of Africa,"Kenyan Waters near Osieko Beach, Budalangi Constituency, Busia District",-0.0265,34.005724,Region,Ugandan Security Officers,Kenyan Fishers on Osieko Beach,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,2,,Ugandan security officers confiscated several motor boat engines near Osieko beach and took them to Khama Island.,,1.0,,2002-06-01,34.005724,-4.0,40.0,26.850048065185547,6.0,799.2217725471991
HOA_FDE_All_Final,e2103,2002-07-17 00:00:00,2002,Kenya,Horn of Africa,Nairobi,-1.290196,36.819683,Town,Members of Parliament,"The Kenyan Government, specifically Office of the President Assistant Minister William Ruto",1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,,"There was an uproar on the House floor in parliament. MPs, specifically Budalangi MP Raphael Wanjala, accused the government of not taking the ongoing harassment of Kenyan fishermen by Ugandan security forces seriously. The Office of the President Assistant minister responded that the government had acquired six speed boats and the marine police will be deployed within the next month. Wanjala accused the government of not knowing about what was actually happening. ",,0.0,,2002-07-01,36.819683,-4.0,40.0,25.910863876342773,4.0,464.2839422880593
HOA_FDE_All_Final,e2107,2003-01-18 00:00:00,2003,Tanzania,Horn of Africa,"Sota, Tarime District",-1.116892,33.966486,Town,Armed Patrol Officers,Kenyan Fishermen,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"85 Kenyan fishermen were arrested on the Tanzanian side of Lake Victoria by armed patrol officers. The fishermen were from Gwasi, Sori, Muhira, Nyang'we, Nyandiwa, Sumba, and Mugabo beaches. They were rounded up and taken to Sota in Tarime District. They were sentenced to 3 years in prison and forced to forfeit their fishing gear, which included 47 boats, 18 motor engines, 300 fishing nets, and 30,000 hooks. Tanzanian officials said the 84 (only source not reporting 85) Kenyans were among the 114 found guilty of fishing and living in Tanzania. Tanzanian law requires fishermen to obtain a license and boats must be registered. 40 of the fishermen were released on February 13, 2003. As of February 26, 60 fishermen had been set free. All confiscated gear has been kept by the Tanzanians, Kenyan officials have said that freed fishermen are starving because they do not have the gear to fish.",,0.0,,2003-01-01,33.966486,-4.0,40.0,27.893295288085938,8.0,742.8893463269097
HOA_FDE_All_Final,e2108,2003-01-21 00:00:00,2003,Kenya,Horn of Africa,Migori Town,-1.063821,34.471095,Town,"Fishermen from Gwasi, Sori, Muhira, Nyang'wena, Sumba, and Mugabo","Migori Police; District Commissioner, Ukur Yatani",1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,,"Following the arrest of 85 Kenyan fishermen from Gwasi, Sori, Muhira, Nyang'we, Nyandiwa, Sumba, and Mugabo beaches by Tanzanian authorities in Tanzanian waters, hundreds of fishermen from these beaches traveled to Migori to protest the arrests. They accused security officers of failing to protect them from harassment and demanded the District Commissioner speak with them. Hundreds of fishermen from beaches affected by recent Tanzanian patrols and arrests on Lake Victoria, stormed the police station and district headquarters in Migori.  The protestors came from Gwasi, Sori, Muhira, Nyang'we, Nyandiwa, Sumba, Mugabo. The Tanzanian patrols were based out of Sota in Tarime district. These protestors demanded to talk to District Commissioner but he refused, instead sending them a message that he was going to consult with Tanzanian authorities.  Protestors claimed the Kenyan security forces were not protecting them, and the arrests and gear confiscation was a violation of East African Treaty on Lake Victoria. ",,0.0,,2003-01-01,34.471095,-4.0,40.0,27.893295288085938,6.0,695.5108802894524
HOA_FDE_All_Final,e2111,2003-01-30 00:00:00,2003,Kenya,Horn of Africa,Homa Bay Town and Kabunde,-0.525663,34.458227,Town,"Homa Bay Environmental Watch Project, an environmental organization",Capital Fish Factory,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,,The Homa Bay Environmental Watch Project has sued the Capital Fish Factory for alleged negligence. The factory is accused of discharging industrial waste into Lake Victoria without concern for the environment and disposing solid waste at Kabunde without an environmental impact assessment certificate. The environmental organization says the public has a right to unpolluted lake water for consumption and domestic use.,,0.0,,2003-01-01,34.458227,-4.0,40.0,27.893295288085938,6.0,726.8177840663535
HOA_FDE_All_Final,e2115,2003-06-25 00:00:00,2003,Kenya,Horn of Africa,"Mageta Island, Bondo District",-0.135145,34.017629,Town,Ugandan security forces,Kenyan Fishers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,25 fishermen were arrested by Ugandan security personnel at Mageta Island. This event was linked to ongoing harassment towards the Kenyans by foreign authorities. ,,1.0,,2003-06-01,34.017629,-4.0,40.0,27.098093032836914,6.0,791.4832056836211
HOA_FDE_All_Final,e2116,2003-07-14 00:00:00,2003,Kenya,Horn of Africa,Migori District beaches,-0.837211,34.147957,Region,"Armed pirates, suspected to be from Kenya or Tanzania",Migori District fishermen,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"Armed pirates, suspected to be from Kenya or Tanzania, stole 8 boat engines and other fishing gear worth 2.7 million shillings from at least 30 fishermen on   Migori district beaches during a night raid. ",,0.0,,2003-07-01,34.147957,-4.0,40.0,25.79453468322754,6.0,739.0897819833611
HOA_FDE_All_Final,e2119,2003-08-06 00:00:00,2003,Kenya,Horn of Africa,Busia Town,0.464982,34.10007,Town,Kenyan Fisheries Officials; Kenyan Fishermen,Ugandan and Tanzanian Fisheries Officials; Ugandan and Tanzanian Fishers,1,0,0,1,1,0,1,0.0,0,1,0,0,0,0,0,1,,"At a workshop intended to settle ongoing cross-border conflict, fisheries officials and fishermen from Kenyan, Tanzania, and Uganda traded accusations over the fishing conflict in a row that became the Ugandans and Tanzanians versus the Kenyans. A Kenyan official told of the harassment and atrocities the Kenyan fishermen underwent at the hands of Ugandan and Tanzanian authorities, specifically the Ugandan military. Uganda and Tanzania said that Kenyan fishermen fuels cross-border conflict by invading in their neighbors waters. Kenyan fishermen responded saying they were the victims of hostile neighbors. Kenyan officials were accused of causing the conflict because they failed to effectively patrol the lake and enforce fishing rules. Examples of this included Kenya's continued use of seine nets, immature fish harvest, and minimal efforts to establish Beach Magement Units. Uganda and Tanzania claim they have effectively controlled all three of these issues. Kenya says they are taken measures to enforce rules, including arresting fishermen and confiscating gear. The organizer of the workshop felt that the conflict was a result of the high demand for Nile Perch from abroad.",,0.0,,2003-08-01,34.10007,-4.0,40.0,25.31643295288086,6.0,822.349737648753
HOA_FDE_All_Final,e2120,2003-08-08 00:00:00,2003,Kenya,Horn of Africa,Migingo (Suba District) and Migori Beaches (Migori District),-0.883,33.939,District,Tanzanian Marine Police,Kenyan Fishers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"The Tanzanian Marine Police force arrested 30 Kenyan fishermen from Suba District around Migingo Island and 20 (initially reported as only 4) fishermen from Migori along the Migori beaches in a sweep in the early hours of the morning. The fishermen were accused of alleged trespass. The Tanzanian police confiscated 22 motorboats, 5 motor engines, several fishing nets valued at 2 million shillings, and fish worth millions of shillings. Initially, it was reported that the police confiscated 12 motorboats, 3 engines, and several fishing nets. Later reports of this event include that approximately 30 men escaped the officials and swam for 3 hours to shore. ",,1.0,,2003-08-01,33.939,-4.0,40.0,25.31643295288086,8.0,757.2332727099481
HOA_FDE_All_Final,e2121,2003-09-03 00:00:00,2003,Kenya,Horn of Africa,Migori District,-0.971002,34.019224,District,Migori District Government,Ugandan fishermen,0,0,0,1,1,1,1,0.0,0,0,0,0,0,0,0,1,,"The Migori Government issued a one week ultimatum to Ugandan fishermen in there waters to leave or face arrest, saying they were no longer going to allow foreign fishers in their waters without the relevant permits. This followed reports from Kenyan fishermen on Muhuru beach that the Ugandans were using outlawed fishing techniques and selling catches cheaply to middlemen.",,0.0,,2003-09-01,34.019224,-4.0,40.0,25.806127548217773,6.0,744.8301898771808
HOA_FDE_All_Final,e2122,2003-09-04 00:00:00,2003,Kenya,Horn of Africa,"Koyundi Beach, Migori District",-1.022812,34.103572,Town,Fisheries Officials,Fishers at Koyundi beach,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,2,,Five fishermen were arrested for casting illegal mono-filament nets. ,,0.0,,2003-09-01,34.103572,-4.0,40.0,25.806127548217773,6.0,733.8599156198557
HOA_FDE_All_Final,e2124,2002-06-15 00:00:00,2002,Kenya,Horn of Africa,Nairobi,-1.296343,36.838125,Town,Lake Victoria Fisheries Organization East African Council of Fisheries Ministers,Kenyan fishers; Ugandan and Tanzanian fishers,0,1,0,1,1,0,1,0.0,0,0,0,0,0,0,0,1,,"The Ugandan, Kenya, and Tanzanian ministers in charge of fisheries for the Lake Victoria Fisheries Organization adopted the implementation and enforcement of 50-85 cm slot sizes for Nile Perch harvesting and agreed female fish should not be harvested. There was also discussion of the ongoing border conflict between Kenya and Uganda. The Ugandans accused Kenyans of straying onto their side of the lake. The LVFO is also concerned that fish exporters elsewhere in the world are marketing their fish as Nile Perch. ",,0.0,,2002-06-01,36.838125,-4.0,40.0,26.850048065185547,4.0,462.2821857076295
HOA_FDE_All_Final,e2126,2003-12-11 00:00:00,2003,Kenya,Horn of Africa,"Rhemba Island, Suba District",-0.456739,33.935424,District,Kenyan Police,"10 Ugandans, 2 Tanzanians, and 16 Kenyans",0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,2,,"As a part of the Kenyan government's crackdown on non-Kenyans in Kenya's Lake Victoria waters, police arrested 10 Ugandans and 2 Tanzanians suspected of harassing Kenyan fishermen. 16 Kenyans were also arrested due to suspicions that they were colluding with the 12 foreigners in illegal trade. ",,0.0,,2003-12-01,33.935424,-4.0,40.0,27.906044006347656,8.0,780.477215356247
HOA_FDE_All_Final,e2127,2003-12-17 00:00:00,2003,Kenya,Horn of Africa,"Got-Rateng, Suba District",-0.321347,34.703407,District,Kenyan Fishers,"Pirates, suspected to be foreigners",0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,,14 fishermen were attacked by approximately 20 pirates at Got-Rateng in Suba District. 4 of the fishermen are in critical care in the hospital. The pirates were armed with guns and they beat up the fishermen before stealing two motorboat engines and over 100 nets. The pirates are suspected to be from Uganda or Tanzania.,,0.0,,2003-12-01,34.703407,-4.0,40.0,27.906044006347656,6.0,716.6408520699391
HOA_FDE_All_Final,e2129,2004-01-04 00:00:00,2004,Kenya,Horn of Africa,"Siaya County, between Luanda Kotieno and Soklo beach",-0.370609,34.262266,District,Fish Traders,Pirates believed to be from another country,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"11 pirates armed with two guns, pangas, and rungus attacked 70 traders from Remba, Ringiti, Mfangano, and Takawiri. The traders were stripped ked and had 250,000 shillings worth of cash and other valuables stolen from them. ",,0.0,,2004-01-01,34.262266,-4.0,40.0,28.065534591674805,6.0,754.4485156122502
HOA_FDE_All_Final,e2131,2004-06-01 00:00:00,2004,Kenya,Horn of Africa,Usigu Division of Bondo District,-0.091261,34.047586,District,Administration Police ; Usigu District Officer Noor Mohamed Abdi,"Fishers from Mageta, Uhanya Nyenye and Honge beaches",0,1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,2,,21 fishermen were arrested by administration police in a crackdown led by the Usigu District Officer. The fishermen were suspected of fishing ome with illegal gear during the annual 3 month ome fishing ban intended to allow breeding. The 16 nets the fishermen were using were confiscated. ,,0.0,,2004-06-01,34.047586,-4.0,40.0,26.134525299072266,6.0,791.3650608403392
HOA_FDE_All_Final,e2135,2004-08-25 00:00:00,2004,Tanzania,Horn of Africa,"Bukoba District, Kagera Region",-1.159939,31.933042,District,Tanzanian Police; Ugandan Police,Tanzanian Pirates,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"Tanzania police, working together with Ugandan police, recovered 70 motorboat engines believed to have been stolen from Ugandan landing sites including Kasensero, Sango Bay, Malembo, and Ddimo. ",,0.0,,2004-08-01,31.933042,-4.0,40.0,25.431001663208008,10.0,950.0257768245241
HOA_FDE_All_Final,e2137,2003-01-01 00:00:00,2003,Kenya,Horn of Africa,Lake Victoria,-0.808482,33.945777,Region,Fishermen,Pirates,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,,Fishermen brutally killed four pirates.,,0.0,,2003-01-01,33.945777,-4.0,40.0,27.893295288085938,8.0,760.4085073043971
HOA_FDE_All_Final,e2139,2004-09-22 00:00:00,2004,Kenya,Horn of Africa,Lake Victoria,-0.562613,33.972063,Region,Fishermen,Suspected Robbers,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,,Fishermen lynched three suspected robbers in a failed piracy attempt. ,,0.0,,2004-09-01,33.972063,-4.0,40.0,25.779170989990234,8.0,771.0475469314827
HOA_FDE_All_Final,e2140,2003-01-01 00:00:00,2003,Kenya,Horn of Africa,Lake Victoria,-0.032442,33.961836,Region,Bandits claiming to be Ugandan Security,Fishing crew,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"A fishing crew of 5 was captured by bandits claiming to be Ugandan security agents. The abductors asked for 100,000 shilling ransom. The fishermen were held on Ruvuma Island and escaped before the ransom was paid",,0.0,,2003-01-01,33.961836,-4.0,40.0,27.893295288085938,8.0,802.9256273045138
HOA_FDE_All_Final,e2142,2015-10-10 00:00:00,2015,Kenya,Horn of Africa,Lake Victoria,-0.340137,33.954215,Region,Kenyan fishermen,Ugandan Security Officers,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"Ugandan security officials confiscated two boats and arrested 9 Kenyan fishermen. The men were released after they paid the officials 10,000 Shillings",,1.0,,2015-10-01,33.954215,-4.0,40.0,27.8409423828125,8.0,785.3321440534824
HOA_FDE_All_Final,e2144,2006-12-11 00:00:00,2006,Tanzania,Horn of Africa,Zanzibar,-6.17683,39.22394,Region,Hotel owners,Zanzibar government; Environmentalist,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,,The government of Zanzibar issued an ultimatum to hotel owners that they need to improve waste management or may lose their ability to conduct business on the island. Environmentalist have been consistently suggesting the huge issue with the sewage pollution and the negative consequences to fish and coastal ecosystems.,,0.0,,2006-12-01,39.22394,-6.0,40.0,28.737760543823242,2.0,88.0311516760776
HOA_FDE_All_Final,e2145,2007-01-04 00:00:00,2007,Somalia,Horn of Africa,Somaliland Coast,11.5843,44.7604,District,Somaliland Coast Guard,Two Egyptian Fishing Vessels,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"Two Egyptian vessels were seized by Somaliland's coast guard. The vessels had ""contravened a previous agreement,"" failed to pay required fees, and were found in an area where fishing was banned. ",,0.0,,2007-01-01,44.7604,12.0,44.0,25.755285263061523,2.0,94.80066214417653
HOA_FDE_All_Final,e2146,2007-02-26 00:00:00,2007,Somalia,Horn of Africa,Merca,1.706685,44.771961,Town,Somali fishermen from eight boats,US Marine or Naval officers,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"Fishermen from eight boats were stopped by US marines or naval officials and taken to their ship 500 miles off the Somali coast to question them for two hours about the fishermen's links to piracy or the Islamic movement that had been present in Southern Somalia. The fishermen were angry about the interruption, claiming it took away from their earnings. They requested the government advocate for them to foreign warships, but the Minister of Fisheries accepted the US action because Somalia did not have the capacity to do that kind of work themselves. ",,0.0,,2007-02-01,44.771961,2.0,46.0,27.319000244140625,2.0,140.32309508990312
HOA_FDE_All_Final,e2147,2007-05-02 00:00:00,2007,Somalia,Horn of Africa,"Baar Madoobe District, between Fooxaar and Beyla",9.2462,51.5416,Region,Puntland Security Officials,Three Egyptian Owned Fishing Vessels,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,"Three Egyptian-owned fishing vessels were impounded for fishing illegally in Puntland's waters, stealing their marine resources. The Bosasso lower court fined the three vessels, but one of the three snuck out of port and escaped. ",,0.0,,2007-05-01,51.5416,10.0,52.0,29.63502311706543,2.0,97.72950908043344
HOA_FDE_All_Final,e2148,2007-05-01 00:00:00,2007,Somalia,Horn of Africa,Puntland territorial waters - Men were detained in Bosaso,11.4843,51.2391,Region,Puntland Security Officials,Yemeni Fishers in 9 Dhows,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,2,,130 Yemeni fishermen in 9 dhows were seized by Puntland security officials for illegally fishing in Puntland's waters. This event was part of Puntland's crackdown on illegal fishing. The Yemeni fishermen were eventually released following a discussion between Yemeni and Puntland officials,,0.0,,2007-05-01,51.2391,12.0,52.0,29.96622657775879,2.0,100.74852731855742
HOA_FDE_All_Final,e2149,2007-05-09 00:00:00,2007,Somalia,Horn of Africa,"Near Xiriiro Village, Bari Region",9.976315,50.250196,Town,"Two Aid Workers from CARE International, one Briton and one Kenyan",Men from local clans that are not receiving aid,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,2,,"Two aid workers from CARE International were kidnapped. CARE International had given over 300 small fishing boats and 24,000 fishing nets to residents in four cities in Puntland (Garacad, Eyl, Bayla, and Xaafuun) that belong to the same sub-clan. Additionally, about 80% of staff for aid agencies in region are from that sub-clan. The other sub-clans have not received any fisheries related aid and have seen CARE recipients using modern boats and equipment. Their frustration was likely the driver for the kidnappings. Captors were eventually convinced to hand the aid workers over to local clan elders.  ",,0.0,,2007-05-01,50.250196,10.0,52.0,29.63502311706543,2.0,191.6382336654957
HOA_FDE_All_Final,e2150,2007-05-15 00:00:00,2007,Somalia,Horn of Africa,"EEZ, 200 nm from Mogadishu",1.1,49.0,Town,Somali pirates,"Two South Korean owned, Tanzania registered fishing trawlers, crew of 25 from China, South Korea, India, Indonesia, and Vietnam",1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,3,,"Somali pirates seized two South Korean owned (Daechang Fishing Co.), Tanzania registered fishing trawlers (FV Mavuno No. 1 and FV Mavuno No. 2), along with their crew of 25 from China, South Korea, India, Indonesia, and Vietnam. The ship was sailing from Mombasa, Kenya to Yemen when it was attacked just inside the Somali EEZ boundary with international waters. While controlled by pirates, the vessels were sailed to Ras Assuad. The Somali Transitional Government asked fro international help to prevent these kinds of attacks, saying they cannot overcome the problem on their own. About 5 months into their captivity, the hostages made a statement that they were being tortured and treated worse than animals. On November 4th, the pirates gave up control of the vessels and returned to Somalia on small skiffs. No details were provided on the deal or ransom that was agrred upon. ",,0.0,,2007-05-01,49.0,2.0,48.0,29.47464942932129,2.0,149.5663826896009
HOA_FDE_All_Final,e2151,2006-04-04 00:00:00,2006,Somalia,Horn of Africa,100 km off the Somali Coast,1.761,46.5533,Country,"Somali pirates, calling themselves ""The Defenders of Somali Territorial Waters""","South Korean-owned fishing vessel, Dongwon-ho No 628, with a crew of Koreans, Indonesians, Vietnamese, and Chinese members ",1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,"A South Korean fishing vessel was captured 100 km off the coast of Somalia. The kidnappers, who called themselves ""The Defenders of Somali Territorial Waters,"" claim they don't want a ransom, but a fine for taking advantage of the situation in Somalia and fishing illegally in their waters. They say the government cannot protect the territory, so they must. The fishers were released after a ransom of over $800,000 USD. The kidnappers threaten to continue protecting the waters from pillagers of their fish and others who treat the region as a dumping site.",,0.0,,2006-04-01,46.5533,2.0,46.0,29.217954635620117,2.0,66.9880712116369
HOA_FDE_All_Final,e2152,2007-05-28 00:00:00,2007,Somalia,Horn of Africa,Puntland (Probably Bosaso),11.2752,49.1755,Region,Yemeni ambassador Sayid Ahmed Omar and several officials from the Yemeni Ministry of Fishing,"President of Puntland, Adde Mussa, and his administration",0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,,"A high level delegation from Yemen, including the Yemeni ambassador and members of the Yemeni Ministry of Fishing, met with the President of Puntland and his administration to discuss fishing and security issues in the region. 130 Yemeni fishermen had recently been arrested by Puntland officials for fishing illegally in Somali waters (e2148). ",,0.0,,2007-05-01,49.1755,12.0,50.0,30.100299835205078,2.0,120.65869590531396
