source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km,sst_month,sst_historical_same_month_mean_degC,sst_diff_same_month_degC,soi
HOA_FDE_All_Final,e2155,7/3/2007,2007,Somalia,Horn of Africa,Puntland Territorial Waters,8.4,48.4843,Region,Somalia's Transitional Government,Puntland Provincial/semi-autonomous Administration; Yemeni Federal Government,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,"The Somali transitional government warned Puntland not to make deals over its territorial waters with other federal governments. According to the STG, deals with foreign states over Somalia's territorial waters or marine resources must go through them. Puntland signed deals with Yemen to establish coastguards, trade fish with each other, and allow Yemeni fishers in their waters, which the STG says are illegal. ",,0,,7/1/2007,48.4843,8,50,25.68567657470703,2,172.6424033355657,7,24.73898696899414,0.9466896057128906,-0.3
HOA_FDE_All_Final,e2156,9/20/2007,2007,Somalia,Horn of Africa,110 nm West of Berbera,11.3816,43.3403,Region,"Greek owned FV Greko 2, crew of 16 plus 4 Somali security guards",Armed Somali Pirates,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"A Greek-flagged fishing boat, the FV Greko 2, was hijacked by armed Somali pirates approximately 110 nm west of Berbera in Somali territorial waters. The gunmen accused it of fishing illegally in Somali waters. The vessel was anchored near Raas Shula, where the pirates destroyed all the equipment on board and stole everything they could. The crews were intimidated, but not harmed. The vessel was released three days later without a ransom demanded or paid.",,0,,9/1/2007,43.3403,12,44,30.368127822875977,2,99.44015446499627,9,30.203022003173828,0.16510581970214844,0.2
HOA_FDE_All_Final,e2157,12/2/2007,2007,Somalia,Horn of Africa,Bander Beyla,9.495995,50.810183,Town,Save The Children Organization 15-Truck Convoy,Gunmen representing a local sub-clan,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,,A convoy of 15 trucks transporting fishing boats donated by the Save the Children organization was ambushed by gunmen who forcefully took control of the trucks. The fishing boats were donated to help coastal communities develop income. The gunmen represented a local sub-clan that was dissatisfied with the way the donated boats were being distributed.,,0,,12/1/2007,50.810183,10,52,26.833364486694336,2,141.92457916881926,12,26.279794692993164,0.5535697937011719,1.7
HOA_FDE_All_Final,e2158,12/12/2007,2007,Somalia,Horn of Africa,Garowe,8.4057,48.4822,Region,"Said Mohamed Rage, Puntland Minister of Fisheries and Ports","Gen. Mohamud ""Adde"" Muse, the President of Puntland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,"Puntland's Minister of Fisheries and Ports, Said Mohamed Rage, resigned following a ""year-long"" feud with Puntland's President, Gen. Mohamud ""Adde"" Muse. Rage accused the President of overtaking the oversight of a parliament-approved coastal protection agreement in order to give contracts to his relatives. Additionally, Gen. Muse allegedly abused power by micromanaging port affairs to the point where he would decide who docks and who leaves - a major issue in the Bossasso port, which had limited landing capacity. Lastly, Rage accused the Puntland government of depositing funds generated from the fisheries and minerals sectors into private accounts. ",,0,,12/1/2007,48.4822,8,50,26.981443405151367,2,173.02872878413544,12,26.557830810546875,0.4236125946044922,1.7
HOA_FDE_All_Final,e2159,1/26/2008,2008,Somalia,Horn of Africa,Near Garacad Coastline in Mudug,6.951931,49.364737,Region,Omani owned fishing vessel,"Ocean Salvation Corps, a group of Somali Pirates",1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,,"An Omani-owned fishing vessel was hijacked by six armed men near the Garacad coastline in the Mudug region and sailed to the Eyl coast. The vessel had a trawl and a fish refrigerator. A group of pirates known as the Ocean Salvation Corps took credit for this hijacking and the seizure of the Russia-registered cargo ship, Svitzer Korsakov (e2160), claiming they were ""the gentlemen who work in the ocean,"" a group of Somali nationalists who took it upon themselves to protect the country's shores. The men accused the Omani fishing vessel and the Svitzer Korsakov of being part of the environmental destruction committed by foreign ships off Somali shores. A spokesman for the Puntland administration said they did not have the capacity to monitor their entire coastline. They condemned foreign ship owners dealing directly with the pirates. ",,0,,1/1/2008,49.364737,6,50,26.48708152770996,2,127.00527355586834,1,26.07730484008789,0.4097766876220703,1.8
HOA_FDE_All_Final,e2160,2/1/2008,2008,Somalia,Horn of Africa,70 miles north of Cape Gwardafuy,12.523,51.1426,Town,"Danish-owned Russian tug boat, Svitzer Korsakov","Ocean Salvation Corps, a group of Somali Pirates",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,,"A Danish-owned, Russian tug boat with a 6 man crew was hijacked off the Puntland coast and sailed to the Eyl coast. A group of pirates known as the Ocean Salvation Corps took credit for this hijacking and the seizure of the Omani-owned fishing vessel (e2159), claiming they were ""the gentlemen who work in the ocean,"" a group of Somali nationalists who took it upon themselves to protect the country's shores. The men accused the Omani fishing vessel and the Svitzer Korsakov of being part of the environmental destruction committed by foreign ships off Somali shores. A spokesman for the Puntland administration said they did not have the capacity to monitor their entire coastline. They condemned foreign ship owners dealing directly with the pirates. ",,0,,2/1/2008,51.1426,12,52,25.493167877197266,2,109.82440321438499,2,25.58751869,-0.094350815,2.6
HOA_FDE_All_Final,e2161,3/25/2008,2008,Somalia,Horn of Africa,Maydh,11,47.116677,Town,Youths,Local fishers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Youths stole a fishing boat from Maydh District in Somaliland. When the boat was seized by the Puntland coastguard, the youths fled.",,0,,3/1/2008,47.116677,12,48,26.265756607055664,2,147.06444973842886,3,26.24980354309082,0.015953064,1.4
HOA_FDE_All_Final,e2162,4/7/2008,2008,Somalia,Horn of Africa,Garowe,8.405257,48.483245,Town,"Abdullahi Said O'Yusuf, Mayor of Eyl",Puntland Regional Government,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,,"The mayor of Eyl arrived in Garowe, the capital of Puntland, to criticize the government of Puntland for not responding to earlier concerns about commercial vessels fishing illegally in Somalia's territorial waters. The mayor asserted that such foreign commercial ships reinforced piracy because local fishermen cannot compete with that operation scale. The mayor also advocated for his, and other coastal fishing villages, saying they do not allow pirates to dock near their towns. ",,0,,4/1/2008,48.483245,8,50,28.62632942199707,2,172.90494564267502,4,28.711509704589844,-0.085180283,0.7
HOA_FDE_All_Final,e2163,4/1/2008,2008,Yemen,Horn of Africa,75 nm south of Mukalla port,13.1548,49.0623,Town,"Yemeni-flagged fishing vessel, Brum Ocean",Somali Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,Somali pirates seized a Yemeni-owned fishing vessel Brum Ocean in the Gulf of Aden with a crew of 34. The vessel was sailed into Somali waters.,,0,,4/1/2008,49.0623,14,50,27.936994552612305,2,138.22056992844446,4,27.89136314,0.045631409,0.7
HOA_FDE_All_Final,e2164,5/25/2008,2008,Somalia,Horn of Africa,"Gulf of Aden, 80 nm N of Ras Asir",13.272778,50.829722,Town,Somali Pirates,"MV Amiya Scan, an Antigua and Barbuda Cargo Ship; Puntland Regional Government",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"Pirates hijacked a Dutch owned cargo ship, the MV Amiya Scan, in the Gulf of Aden. They claimed the ship was illegally fishing in Somali territorial waters and added that the Puntland administration has received many complaints about boats illegally fishing in their waters and the administration has done nothing to stop it. A spokesman for the MV Amiya said the pirates' claims were nonsense because it is a cargo ship delivering drilling platform components and not capable of trawling for fish. The crew was released after it appears a ransom was paid. ",,0,,5/1/2008,50.829722,14,50,29.657405853271484,2,120.73815335448285,5,29.46006202697754,0.1973438262939453,-0.1
HOA_FDE_All_Final,e2165,7/28/2008,2008,Somalia,Horn of Africa,Somali territorial waters,2.2614,48.655,Country,Spanish Federal Government; Spanish Fishing Vessels,Somali pirates,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,,The Spanish government announced it would send its warships to Somali waters to guard its fishing vessels against pirates. Spanish vessels illegally fish in Somali waters. The Ministry of Defense in Spain explained the deployment was motivated by the approaching fishing season. ,,0,,7/1/2008,48.655,2,48,26.02099609,2,78.37161448502941,7,25.302907943725586,0.7180881500244141,0.3
HOA_FDE_All_Final,e2166,1/14/2008,2008,Somalia,Horn of Africa,Near Bossasso,11.686052,49.128374,Region,Somali Pirates,"Omani fishing vessel, MV Asmak 1",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,,"The MV Asmak 1, an Omani fishing vessel, was hijacked near Bosaso. The crew's engineer died in captivity. The vessel was held in Eyl and released 7 months later following efforts by PUntland elders and UAE officials.",,0,,1/1/2008,49.128374,12,50,25.653228759765625,2,101.07691184413883,1,25.24856948852539,0.4046592712402344,1.8
HOA_FDE_All_Final,e2167,9/9/2008,2008,Somalia,Horn of Africa,Somai Waters,2.3639,49.5386,Country,"Deputy Minister of Ports of Puntland Regional Administration, Abdikadir Muse Yusuf","Foreign warships, particularly European (Spain and Norway) ",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,"The Puntland deputy minister of ports, Abdikadir Muse Yusuf, accused powerful countries whose warships are patrolling Somali waters (to help fight the piracy problem) of having relations with pirate groups. He claims the countries are not combating the pirates to the best of their abilities, but instead have special interests. The minister accused some European countries (specifically Spain and Norway) of having warships and using Somali piracy as an excuse to enter Somali waters to harvest fish and other marine resources. He cited Spain's appeal to protect their fishing villages in the region.",,0,,9/1/2008,49.5386,2,50,25.374439239501953,2,65.31259608028488,9,25.781103134155273,-0.406663895,1.2
HOA_FDE_All_Final,e2168,9/10/2008,2008,Somalia,Horn of Africa,Somali territorial waters,11.9262,44.2788,Country,Eritrean Ministry of Information,Foreign Countries in Somali Waters,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,,"The Eritrean government spoke out against what they said was a campaign to cover up looting and gross violation of international laws committed in Somalia's territorial waters. Their statement alleges foreign companies are engaged in looting fisheries and other marine resources and media coverage of pirates seizing ships in Somalia are just rumors trying to cover up illegal fishing and toxic waste dumping. Eritrea also claims foreign governments are using rumors of piracy to increase their military presence in the region. The article indicates that Somali officials will confirm piracy is a real problem and, in the absence of a functioning central authority, pirates justify their actions by claiming they are defenders of the Somali coast.",,0,,9/1/2008,44.2788,12,44,30.27781105041504,2,31.41845309090827,9,30.20409393310547,0.073717117,1.2
HOA_FDE_All_Final,e2169,10/2/2008,2008,Somalia,Horn of Africa,Somali Coast,-2.3865,46.7253,Country,"Deputy Speaker of the Somali parliament, Professor Muhammed Umar Dalha",Powerful nations using warships to patrol Somali waters for pirates,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,"The deputy speaker of the Somali parliament, Professor Muhammad Umar Dalha, accused powerful nations whose warships are in Somali waters to deal with the piracy issue of being complacent with the activities of the Somali pirates, so foreigner countries can take advantage of Somalia's natural resources, while claiming to protect the coast since there is no effective government to secure it. Dahla claims ransom money is intended to support pirates and their efforts to abduct other ships. He says the ransom money could be spent rebuilding the Somali navy, but foreign nations would rather spend it on the pirates he believes they have agreements with. ",,0,,10/1/2008,46.7253,-2,46,26.35770606994629,2,91.33361085852837,10,26.479507446289062,-0.121801376,1.3
HOA_FDE_All_Final,e2170,11/14/2008,2008,Kenya,Horn of Africa,Off the Kenyan coast near Lamu,-2.458446,41.726354,Region,Somali Pirates,"Chinese fishing vessels, Tianyu No. 8",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"The Tianyu No. 8, with a crew of 24, was fishing in Kenyan waters near Lamu when Somali pirates hijacked it, claiming they were fishing in Lower Jubba waters. The vessel was then sailed to Kismayo. The pirates accused the vessel of illegal fishing, claiming they found lots of fish and crocodile ears on board. This is another case of pirates accusing foreigners of stealing marine resources.  Piracy became a problem in Somalia without an effective governce mechanism to extinguish it. ",,1,,11/1/2008,41.726354,-2,42,27.65964698791504,2,59.35571953242254,11,27.392024993896484,0.2676219940185547,1.3
HOA_FDE_All_Final,e2171,11/14/2008,2008,Somalia,Horn of Africa,Merca,1.715064,44.769811,Town,Al Shabaab spokesman Sheikh Muqtar Ali AKA Abu Mansur ,Residents of Merca,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,"Al-Shabaab spokesman Sheikh Muqtar Ali AKA Abu Mansur spoke to a group of residents in Merca. According to Al Shabaab, the foreign ships in Somali waters posing as warships to combat piracy have a hidden agenda to fish the Somali coast - their interests in the region are purely economical. The spokesman added that piracy had been under control under the Islamic Courts, but since being ousted by foreign interference, the new governance structure has not been able to effectively control the problem. ",,0,,11/1/2008,44.769811,2,46,27.200931549072266,2,140.34192842113592,11,27.161561965942383,0.039369583,1.3
HOA_FDE_All_Final,e2172,11/18/2008,2008,Yemen,Horn of Africa,30 nm east of Ash Shir,14.45476379,51.17628966,Town,Somali pirates,"A Thai fishing boat, the Ekawat Nava 5",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"The Thai fishing vessel, Ekawatva 5, with a crew of 16, was hijacked by pirates near the Yemeni coast in the Gulf of Aden. The fishing vessel was traveling from from Oman to Yemen to deliver fishing equipment. Soon after getting control of the ship, pirates converted the vessel into a mother ship and fired upon the Indian vy's INS Tabar. The vy responded and sunk the hijacked trawler. One of the hostage fishermen was killed in the assault, 14 were still missing, and one drifted in the ocean for 6 days before being rescued by a passing vessel. ",,0,,11/1/2008,51.17628966,14,52,27.07714080810547,2,102.17359696670663,11,26.744060516357422,0.3330802917480469,1.3
HOA_FDE_All_Final,e2173,11/9/2008,2008,Yemen,Horn of Africa,"Gulf of Aden, assuming in Yemeni waters because UK vessel intervened eventually",12.924403,48.598159,Region,Somali Pirates,"Yemeni fishing vessel, Waadi Omar 2",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,,"Somali pirates hijacked a Yemeni fishing vessel, Waadi Omar 2, and held the crew hostage until they opened fire on two Royal vy assault crafts following an attempted hijack of the Danish vessel the MV Powerful. Two of the pirates were killed in the fire fight. The British vy arrested the 8 pirates and turned them over to the Kenyan court. The spiraling conditions of piracy have been connected to the lack of a central functioning central administration in Somalia. ",,1,,11/1/2008,48.598159,12,48,27.166236877441406,2,121.58669829870432,11,27.066476821899414,0.099760056,1.3
HOA_FDE_All_Final,e2174,1/1/2004,2004,Somalia,Horn of Africa,EEZ near Bossasso,12.3369,49.0683,Region,"Abdullahi, Somali fisherman",Foreign trawler,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,,"A Somali fisherman's boat was destroyed when its nets became entangled in those of a foreign fishing trawler illegally fishing in Somali waters. By 2008, that man had become a pirate.",,0,,1/1/2004,49.0683,12,50,25.756317138671875,2,107.97903388550884,1,25.239154815673828,0.5171623229980469,-1.3
HOA_FDE_All_Final,e2175,12/6/2008,2008,Somalia,Horn of Africa,Somali Territorial Waters,-1.6871,43.2213,Country,"Sheik Sharif Sheik Ahmed, modern Islamist Somali opposition leader, representing the Alliance for the Re-liberation of Somalia (ARS)",Foreign warships in Somali waters,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,,"The opposition leader for the Alliance for the Re-liberation of Somalia (ARS) coalition, Sheik Sharif Sheik Ahmed, called upon the international community in Somali waters fighting piracy to put a similar effort into fighting illegal fishing and toxic waste dumping. ",,0,,12/1/2008,43.2213,-2,44,27.304615020751953,2,93.27465118337048,12,27.421079635620117,-0.116464615,1.4
HOA_FDE_All_Final,e2176,12/10/2008,2008,Yemen,Horn of Africa,Mait area near Aden,12.638191,44.977368,Region,Somali pirates,"Two Yemeni fishing boats, the MV Qana'a and the MV Falluja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked two Yemeni fishing vessels, the MV Qa'a and the MV Falluja, near the Mait area close to the port of Aden. Seven fishermen maged to escape and report the event. The 22 remaining fishermen were held hostage. The pirates had intended to use the fishing vessels as mother ships for their attacks on other ships in the Gulf of Aden. The MV Falluja was released on Dec 27 and the MV Qa'a was released Jan 2. Following negotiations between pirates and Somali tribal leaders, no ransom was paid for the boats' releases.",,0,,12/1/2008,44.977368,12,44,26.082704544067383,2,127.70680591985972,12,26.148208618164062,-0.065504074,1.4
HOA_FDE_All_Final,e2177,12/1/2008,2008,Yemen,Horn of Africa,Gulf of Aden,13.587402,51.125014,Region,Somali Pirates,Yemeni fishermen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Somali pirates hijacked a Yemeni fishing dhow in the Gulf of Aden and used it as a mother ship. The 12 Yemeni hostages were freed when the pirates attempted to hijack a merchant ship (MV Gibe) and the Indian vy (INS Mysore) arrived, arresting all 23 ""pirates"" on the mother ship. On Dec 17, 2008, Yemen's Defense Ministry announced the arrested Yemeni ""pirates"" were fishermen held hostage. ",,0,,12/1/2008,51.125014,14,52,25.709884643554688,2,105.03717947151875,12,25.79480553,-0.084920883,1.4
HOA_FDE_All_Final,e2179,12/16/2008,2008,Yemen,Horn of Africa,Off the coast of Yemen,13.459221,52.597182,Region,Somali pirates,"Chinese fishing vessel, Zhenhua 4; EU Naval Task Force",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,,"The Chinese fishing vessel the Zhenhua 4, with a crew of 30, was hijacked by pirates. The vessel was subsequently released by the multilateral EU val task force.",,0,,12/1/2008,52.597182,14,52,25.709884643554688,2,88.18649824279923,12,25.79480553,-0.084920883,1.4
HOA_FDE_All_Final,e2180,1/8/2009,2009,Kenya,Horn of Africa,Kiunga Harbor,-1.737672,41.508216,Town,Somali Pirates,The Victoria IV fishing vessel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"Armed pirates boarded a fishing vessel, the Victoria 4, which was at anchor in the Kiunga Harbor. They tied up the crewmembers (4 Kenyans, 3 Indians), stole money and valuable equipment and abducted the 3 Indian sailors, leaving the Kenyan crew members unharmed. The vessel was brought back to Mombasa. The 3 Indian hostages were released on February 23, 2009. Their captures claimed they had been on the Kismaayo coast. There was no information on whether or not a ransom was paid. ",,0,,1/1/2009,41.508216,-2,42,27.41699981689453,2,61.951626939744344,1,26.976537704467773,0.4404621124267578,1.1
HOA_FDE_All_Final,e2181,1/21/2009,2009,Somalia,Horn of Africa,Somali territorial waters,-2.0129,45.3448,Country,Spanish Parliament; Spanish Fishermen,Somali pirates,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,,"The Spanish parliament voted to send up to 365 troops to combat piracy in Somali waters as a part of the European Union Special Task Force. The Defense Minister, Carme Chacon, supported the decision, saying it ""is of vital importance for the defense of the geostrategic and economic interests of Spain, and will provide security to [their] fishing fleet."" Spain will take command of the task force in 2 months (April 2009) when Spanish fishing boats will be working off the coast of Somalia",,0,,1/1/2009,45.3448,-2,46,27.260038375854492,2,72.82437549076158,1,26.953317642211914,0.3067207336425781,1.1
HOA_FDE_All_Final,e2182,1/27/2009,2009,Somalia,Horn of Africa,Kismayo,-0.365183,42.541834,Town,Al Shabaab; Fishing nets businesswoman,26-year old male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,Al-Shabaab cut off the hand of a 26-year-old man who was convicted of stealing three sacks full of fishing nets worth $300 from a businesswoman. Al-Shabaab has begun imposing strict Islamic law in areas under their control. ,,0,,1/1/2009,42.541834,0,44,26.656583786010742,2,167.14701811397197,1,26.36591911315918,0.2906646728515625,1.1
HOA_FDE_All_Final,e2183,1/29/2009,2009,Somalia,Horn of Africa,Berbera,10.475904,44.948333,Region,Somaliland Coast Guard,Yemeni fishermen in 6 boats,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,81 Yemenis in 6 fishing boats were arrested by the Somaliland coast guard for fishing illegally in Somaliland waters near Berbera. They were fined and deported back to Yemen a week later. ,,0,,1/1/2009,44.948333,12,44,25.474624633789062,2,198.53790165106525,1,25.510793685913086,-0.036169052,1.1
HOA_FDE_All_Final,e2184,3/16/2009,2009,Somalia,Horn of Africa,"Bayla District, Bari Region",9.50233,50.82411,District,"Fishing village in Bayla District, Bari Region; Fishers from Bayla Region","Iranian fishing vessel, FV Safari",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"FIshermen seized an Iranian commercial fishing boat (likely FV Safari) in the waters of the Bayla District of the Bari region. The boat allegedly was transporting machines and other equipment, but the village fishermen and elders  claim the boat was fishing on the Bayla coast without permission from the Puntland administration. The villagers were motivated to take action after the foreign vessel damaged their own fishing equipment (""spoiling their fishing network"") and are holding the ship until the cost of their destroyed boats and nets is paid back.  ",,0,,3/1/2009,50.82411,10,52,27.781429290771484,2,140.24309925802478,3,27.05408477783203,0.7273445129394531,0.4
HOA_FDE_All_Final,e2185,3/28/2009,2009,Somalia,Horn of Africa,"Somali territorial waters, perhaps near Yemeni port of Mukalla",12.426,49.711633,Region,Somali Pirates,Yemeni fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,,"Yemeni fishermen were in Somali territorial waters when they came under fire from Somali pirates, killing one fisherman and injuring two others. The boat managed to escape and return to the Yemeni port of Mukalla. ",,0,,3/1/2009,49.711633,12,50,26.787084579467773,2,56.797616425477315,3,26.40321159362793,0.38387298583984375,0.4
HOA_FDE_All_Final,e2186,4/2/2009,2009,Somalia,Horn of Africa,Somali territorial waters,2.045,45.3186,Country,Somali National Unity Government,Foreign vessels licensed to fish in Somali waters,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,,"The Somali National Unity Government revoked fishing licenses for foreign vessels in their waters following complaints by Somali fishermen that foreigners are threatening their livelihoods by forcing locals out. Somali fishermen cannot keep up with foreign vessels because they lack modern equipment and do not have the means to replace old nets. The fisheries minister said it was impossible for the Somali government to monitor their territorial waters, but they were working to develop new legislation to regulate fishing. ",,0,,4/1/2009,45.3186,2,46,28.54370880126953,2,75.88616901642673,4,28.789493560791016,-0.24578476,0.8
HOA_FDE_All_Final,e2187,4/2/2009,2009,Somalia,Horn of Africa,Bosaso,11.8394,49.2354,Region,"Private coastguard company, Som-Can",Two Greek fishing vessels,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,,"A shootout occurred between a private security firm, Som-Can, and two Greek fishing vessels. Som-Can had been hired to patrol the coast by the previous Somali administration of Gen. Adde Muse, who lost the most recent election. Som-Can opened fire on the Greek vessels claiming they did not have proper fishing licenses, though the Greek vessels claimed they had registered to fish in Puntland two weeks prior and were allowed to fish there. The Puntland Ministry of Fisheries has been accused of giving out fishing licenses without proper legal procedure. The coastguard company brought the vessels to Bosaso, where they claim the illegal fishers will be brought to justice, but the Puntland regional administration and regional elders were working to free the ships. The Puntland fishing ministry said the licenses were legitimate, but the private firm had no license to guard the coast. The security company says it was hire to protect the coast and its contract does not end until mid-2009.",,0,,4/1/2009,49.2354,12,50,27.959354400634766,2,85.08161195332606,4,27.94548797607422,0.013866424560546875,0.8
HOA_FDE_All_Final,e2188,4/4/2009,2009,Somalia,Horn of Africa,Puntland,8.8413,53.7492,Region,"Dr Abdirahman Mohamed ""Farole,"" President of Puntland","Som-Can, Private Coastguard Company; Puntland Ministry of Fisheries",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,"The Puntland President, Dr Abdirahman Mohamed ""Farole,"" appointed a committee to investigate the Ministry of Fisheries and a private security firm, Som-Can, that had been hired by the previous Puntland administration of Gen. Adde Muse, who lost the most recent election. Som-Can had recently opened fire on Greek vessels claiming they did not have proper fishing licenses, though the Greek vessels claimed they had registered to fish in Puntland two weeks prior and were allowed to fish there. The Puntland fishing ministry said the licenses were legitimate, but the private firm had no license to guard the coast. The security company says it was hire to protect the coast and its contract does not end until mid-2009. The Puntland Ministry of Fisheries has been accused of giving out fishing licenses without proper legal procedure. The committee is tasked with reviewing licenses issued by the ministry to ensure legality and review the contract between Puntland and Som-Can. The Som-Can personnel are also under review, as many have links to piracy. ",,0,,4/1/2009,53.7492,8,54,29.087980270385742,2,97.53108990556926,4,28.820676803588867,0.267303467,0.8
HOA_FDE_All_Final,e2190,4/5/2009,2009,Somalia,Horn of Africa,"Some reports say Gulf of Aden, others say Indian Ocean",12.796109,51.12056,Region,Somali pirates,"Yemeni flagged fishing vessel, Al Shahir; Puntland Coast Guard",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,"A Yemeni fishing vessel, the Al Shahir, was hijacked by Somali pirates. The 14 person crew became hostages. The Puntland Coast Guard ""later"" freed the vessel and rescued crew members. Two pirates were arrested and 12 managed to escape. ",,0,,4/1/2009,51.12056,12,52,28.350563049316406,2,130.22335390658245,4,28.21312904,0.1374340057373047,0.8
HOA_FDE_All_Final,e2191,4/9/2009,2009,Yemen,Horn of Africa,Yemeni waters,13.630114,50.861342,Country,Somali pirates,"Yemeni fishermen on the Yemeni fishing vessel, Shugaa Almadhi; Yemeni Coast Guard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,"The Yemeni fishing boat, Shugaa Almadhi, was hijacked with a crew of 13 Yemeni men on April 9, 2009. The Yemeni coast guard rescued the vessel in a shootout on April 13, 2009 that resulted in zero casualties. 2 pirates were detained and the other 12 escaped. ",,0,,4/1/2009,50.861342,14,50,27.90978240966797,2,101.69433185706961,4,27.891658782958984,0.018123626708984375,0.8
HOA_FDE_All_Final,e2192,4/10/2009,2009,Somalia,Horn of Africa,"Ras Kampomi, off Bossasso",12.449,48.95,Town,Somali pirates,"Egyptian fishermen on two Egyptian fishing vessels, FV Samarah Ahmed and FV Momtaz 1",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,,"Two Egyptian Fishing Vessels, the FV Samarah Ahmed and the FV Momtaz 1, were hijacked near Ras Kampomi in the vicinity of Bossasso. Both vessels had permits to fish in Somali waters, but their captors insisted they were there illegally and should be brought to justice (Update: there are conflicting reports on whether or not the vessels had licenses). The crew of 33 (total) managed to regain control of their vessels and escape on August 15, 2009. Using machetes and guns, the Egyptian fishers killed two brigands and took 9 pirates to Yemen to turn them over (ultimately the crew decided to sail back to Egypt with the pirates to try them there). One pirate escaped the boat during the uprising. 7 suspected pirates from the Egyptian vessels showed up in the shores of Somalia",,0,,4/1/2009,48.95,12,48,27.743419647216797,2,114.67812146473007,4,27.810388565063477,-0.066968918,0.8
HOA_FDE_All_Final,e2193,4/29/2009,2009,Somalia,Horn of Africa,Puntland,12.0472,51.3722,Region,Coastal communities; Regional leaders in Puntland,Somali Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,Regional leaders in Puntland worked together with fishing communities to build a militia to catch pirates following heightened frustrations from coastal fishers whose boats continued to be seized at gunpoint by the bandits. A community managed to capture 12 armed pirates in two boats. ,,0,,4/1/2009,51.3722,12,52,28.350563049316406,2,68.47812181184568,4,28.21312904,0.1374340057373047,0.8
HOA_FDE_All_Final,e2194,5/6/2009,2009,Somalia,Horn of Africa,Somali Territorial Waters,-0.9375,44.5,Country,"Muhammad Abdullahi Umar, foreign minister of the Somali transitional government",Foreign warships in Somali waters,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,,"The foreign minister if the Somali transitional government, Muhammad Abdullahi Umar, accused foreign warships (in Somali waters to combat piracy) of engaging in illegal fishing and dumping the waste products of major foreign companies. Umar claims their actions are responsible for the increase in piracy and the only way to stop foreigners was the formation of a national navy force. ",,0,,5/1/2009,44.5,0,44,28.294193267822266,2,118.14344206712005,5,28.109058380126953,0.1851348876953125,-0.1
